category_id,views,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
25,117031,180,56,False,False,False
24,310148,404,646,False,False,False
27,321000,27298,468,False,False,False
27,29392,0,0,True,True,False
24,842721,7040,482,False,False,False
24,1080263,50320,1388,False,False,False
22,804167,24475,1172,False,False,False
17,138676,137,300,False,False,False
22,77833,167,73,False,False,False
22,680666,1907,370,False,False,False
24,833374,25478,1191,False,False,False
27,735056,0,0,True,True,False
25,538871,1986,352,True,False,False
22,11669,52,7,False,False,False
24,137154,3463,211,False,False,False
10,242321,2498,109,False,False,False
24,34601,159,32,False,False,False
24,60330,4818,123,False,False,False
24,217161,18285,675,False,False,False
15,2244679,174921,3035,False,False,False
28,256887,8901,345,False,False,False
25,66498,542,80,False,False,False
24,51168,44,155,True,False,False
25,82958,1240,162,False,False,False
26,27239,325,40,False,False,False
25,91339,175,161,False,False,False
24,1291361,16081,1368,False,False,False
22,1183659,49506,1117,False,False,False
24,311048,5286,404,False,False,False
23,776465,13096,373,False,False,False
25,178138,2380,633,False,False,False
25,85894,1048,163,False,False,False
24,133419,419,81,False,False,False
24,237841,206,87,False,False,False
24,156002,879,170,False,False,False
24,23073,173,6,False,False,False
24,86628,1053,90,False,False,False
24,36613,89,15,False,False,False
24,1464225,4134,1350,False,False,False
25,96686,508,84,False,False,False
24,66773,457,41,False,False,False
10,3117684,10103,485,False,False,False
25,17891,44,5,False,False,False
27,27024,2030,28,False,False,False
26,84038,1018,89,False,False,False
24,100564,261,219,False,False,False
24,551327,15545,1303,False,False,False
1,219815,2550,183,False,False,False
23,1235481,13805,463,False,False,False
25,45772,234,22,False,False,False
24,65887,76,91,False,False,False
29,17699,1225,4,False,False,False
24,204067,1768,174,False,False,False
10,25957,268,13,False,False,False
25,188721,632,143,False,False,False
23,359222,11202,442,False,False,False
26,59616,0,0,False,True,False
24,67777,68,17,False,False,False
22,102197,0,0,False,True,False
22,113885,797,166,False,False,False
10,9454988,174248,10099,False,False,True
22,121599,162,50,False,False,False
24,57354,62,42,False,False,False
22,49834,201,32,True,False,False
23,144651,5873,115,False,False,False
10,324362,4234,243,False,False,False
26,1002005,5346,1392,False,False,False
22,1064820,1608,1411,False,False,False
10,345988,1016,598,False,False,False
27,177676,13514,1057,False,False,False
23,121255,3806,628,False,False,False
24,1126296,1266,1248,False,False,False
24,186588,870,192,False,False,False
22,64528,952,55,False,False,False
24,139778,139,58,False,False,False
24,25712,313,51,False,False,False
26,369986,2251,290,False,False,False
24,489274,1584,300,False,False,False
24,186751,463,228,False,False,False
24,52936,1189,19,False,False,False
29,89196,0,0,True,True,False
24,51118,462,55,False,False,False
24,28066,180,12,False,False,False
24,231104,2213,164,False,False,False
28,169159,28847,453,False,False,False
24,58273,218,28,False,False,False
24,463485,13682,651,False,False,False
2,43735,583,22,False,False,False
25,162764,1513,268,False,False,False
24,37596,216,22,False,False,False
23,99181,3070,93,False,False,False
10,181502,18674,196,False,False,False
24,75569,727,61,False,False,False
25,95876,561,220,False,False,False
25,219397,746,86,False,False,False
25,24067,32,11,False,False,False
24,3835872,68022,5331,False,False,False
1,844903,14710,490,False,False,True
23,2227247,167658,2198,False,False,False
23,2335360,152949,5075,False,False,False
25,673847,5016,1372,False,False,False
1,4746854,157935,2072,False,False,True
1,780132,9416,780,True,False,False
23,692607,22037,2226,False,False,False
25,768988,9617,2269,False,False,False
1,273326,514,153,False,False,True
27,270021,58151,369,False,False,True
24,712950,45829,835,False,False,True
24,11072585,119372,10400,False,False,False
24,483363,22777,394,False,False,True
10,1186691,63256,1087,False,False,False
22,1136504,5540,734,False,False,False
24,1235167,56631,1871,False,False,False
23,333663,24456,1842,False,False,True
10,4263588,137032,3049,False,False,False
25,350902,1815,973,False,False,False
24,1018611,2527,1049,False,False,False
23,735530,38903,776,False,False,False
23,476636,4946,1032,False,False,False
24,194792,1784,201,False,False,True
24,314983,14703,500,False,False,True
24,553268,2957,1095,False,False,False
24,542267,6285,641,False,False,False
24,484965,21739,1175,False,False,True
24,287143,12571,406,False,False,False
26,87550,879,159,False,False,True
24,134840,520,39,False,False,True
24,110723,1872,86,False,False,True
24,525857,2776,986,False,False,True
23,1068657,39209,2311,False,False,False
22,256518,2130,492,False,False,False
23,723820,34517,1269,False,False,False
24,388131,2926,212,False,False,False
23,479850,13005,402,False,False,False
28,733493,155142,1557,False,False,False
22,253986,17123,842,False,False,True
26,71064,1061,122,False,False,True
1,1089539,12442,886,False,False,False
24,328838,2268,187,False,False,True
25,269504,1073,460,False,False,False
24,103819,572,59,False,False,True
22,150285,2876,226,False,False,True
24,9856767,201287,7805,False,False,False
23,110023,1328,135,False,False,True
24,293530,4739,3426,False,False,False
24,479077,2735,552,False,False,False
17,168367,2198,145,False,False,False
23,538914,18536,1939,False,False,False
22,56180,466,43,False,False,False
24,156131,141,97,False,False,False
10,421569,6428,335,False,False,False
24,141789,4206,247,False,False,True
24,334129,11099,245,False,False,False
24,50621,48,121,False,False,True
24,81196,186,58,False,False,True
43,270323,982,36,False,False,False
25,266720,2148,170,False,False,False
1,167312,4262,146,False,False,False
24,111207,230,52,False,False,True
25,79502,835,137,False,False,False
24,188378,684,52,False,False,True
24,89197,2581,205,False,False,True
25,191491,1328,86,False,False,False
24,536445,1129,814,False,False,False
26,97711,493,85,False,False,True
24,187440,15923,263,False,False,True
10,2004579,23745,756,False,False,False
25,43559,651,65,False,False,True
24,88961,347,57,False,False,False
29,297923,3701,571,False,False,False
26,151941,917,286,False,False,False
24,308956,1430,78,False,False,False
25,53989,157,22,False,False,True
23,427184,12833,326,False,False,False
24,228314,2827,300,False,False,False
22,218240,1543,101,False,False,False
27,46247,2437,42,False,False,True
25,22542,277,31,False,False,True
24,114340,8997,429,False,False,False
22,1099280,35299,1700,False,False,False
24,263592,2414,246,False,False,True
22,23024,204,26,False,False,True
24,126905,1146,86,False,False,False
28,84703,449,55,False,False,False
24,269630,482,443,False,False,False
25,276673,663,378,False,False,False
24,187747,569,182,False,False,False
24,182857,633,271,False,False,False
25,66247,288,112,False,False,False
28,481778,5676,284,False,False,False
25,198163,1120,327,False,False,True
24,101847,206,58,False,False,True
10,120041,5818,199,False,False,False
23,46888,761,52,False,False,True
25,132252,6109,553,False,False,False
28,1829319,64445,1132,False,False,False
23,1187940,63458,6961,False,False,False
1,181493,4025,224,False,False,False
17,1875142,11393,685,False,False,True
25,121733,1573,279,False,False,False
25,70476,167,50,False,False,False
24,46020,465,28,False,False,False
24,468282,1804,409,False,False,False
22,45194,536,48,False,False,True
25,13450,104,6,False,False,True
22,277201,4433,349,False,False,False
25,94855,291,66,False,False,False
24,536736,2944,338,False,False,False
22,53923,425,66,False,False,True
24,21667,333,7,False,False,True
24,55202,397,259,False,False,False
24,154365,3657,227,False,False,False
27,11863,150,19,False,False,True
24,66514,1005,42,False,False,True
24,61926,96,51,False,False,True
24,88497,79,25,False,False,True
24,308996,6209,97,False,False,False
24,704226,11546,325,False,False,True
24,172765,1002,169,False,False,False
10,430671,5737,174,False,False,False
25,139059,714,106,False,False,True
25,60694,483,38,False,False,False
25,182304,1650,257,False,False,False
23,433683,11025,1741,False,False,False
24,23022,263,16,False,False,True
22,23350,1152,48,False,False,False
27,28634,0,0,True,True,True
28,203244,6249,330,False,False,True
23,77134,230,121,False,False,False
10,212190,1047,218,False,False,False
24,208820,0,0,False,True,False
25,139619,974,525,False,False,False
25,105261,338,522,True,False,True
24,97930,7754,990,False,False,True
22,175964,327,148,False,False,False
23,35023,4578,201,False,False,True
27,14926,805,11,False,False,True
24,165157,484,99,False,False,False
25,68118,1172,69,False,False,False
25,116411,1046,362,False,False,False
24,104636,220,28,False,False,False
10,40996,328,19,False,False,False
24,242944,910,255,False,False,False
24,74771,49,246,True,False,False
24,52084,218,42,False,False,False
25,44008,474,40,False,False,True
1,9779219,283197,6202,False,False,False
24,116603,274,184,False,False,False
24,90988,5876,152,False,False,False
10,3631532,12191,606,False,False,False
24,973486,7785,524,False,False,False
27,40644,328,52,False,False,False
24,310299,246,117,False,False,False
22,712646,5668,157,False,False,False
24,55548,268,28,False,False,False
25,76050,573,87,False,False,False
24,141609,2227,93,False,False,False
24,111999,1209,116,False,False,False
10,169793,1933,96,False,False,False
25,2735945,2357,6763,True,False,False
25,91269,0,0,False,True,False
24,69845,1407,54,False,False,False
22,765600,2016,403,False,False,False
25,81388,417,119,False,False,False
25,100713,1372,199,False,False,False
1,39850,1179,30,False,False,False
1,266225,2796,212,False,False,False
25,81979,1233,63,False,False,False
24,126021,1089,91,False,False,False
24,81450,701,76,True,False,False
23,19418,1954,107,False,False,True
24,37063,374,29,False,False,False
22,154993,0,0,False,True,False
24,59471,60,18,False,False,True
25,117066,568,97,False,False,False
28,70908,10675,319,False,False,False
22,898349,26438,1279,False,False,False
25,49127,495,67,False,False,False
17,161598,150,337,False,False,False
15,2490776,186307,3322,False,False,False
24,15361,68,6,False,False,False
25,54351,255,27,False,False,False
24,113860,99,92,True,False,False
23,914521,14387,429,False,False,False
24,50323,572,17,False,False,False
24,82579,82,108,False,False,False
24,30162,205,6,False,False,False
26,77701,0,0,False,True,False
27,782765,0,0,True,True,False
24,81962,247,33,False,False,False
25,15276,11,5,False,False,True
24,61039,697,580,False,False,False
1,9920833,262450,4684,False,False,True
24,4278952,71121,5776,False,False,False
1,3098960,62485,2582,False,False,True
24,2359156,25658,1077,False,False,True
1,1414795,18847,694,False,False,True
24,12776633,130538,11553,False,False,False
23,2655512,178596,2544,False,False,False
24,246896,2876,137,False,False,True
25,929150,6257,1694,False,False,False
23,2705787,161899,5779,False,False,False
24,857435,24050,1687,False,False,True
27,482779,82002,606,False,False,True
24,741694,28560,565,False,False,True
1,935592,10388,903,True,False,False
23,897762,24932,2586,False,False,False
25,925258,10855,2665,False,False,False
1,374703,662,219,True,False,True
23,571359,31241,2629,False,False,True
24,916363,51322,985,False,False,True
10,1471136,67663,1221,False,False,False
22,334400,12521,488,False,False,True
24,317620,2215,322,False,False,True
10,5252533,150650,3568,False,False,False
22,1442566,6321,889,False,False,False
24,1359309,58869,2047,False,False,False
26,133438,1381,208,False,False,True
24,225189,376,104,False,False,True
23,321376,2031,222,False,False,True
24,438537,17365,644,False,False,True
24,286244,5530,63,False,False,True
23,868607,42015,875,False,False,False
24,200684,709,68,False,False,True
24,670737,6834,749,False,False,False
25,420927,2033,1149,False,False,False
24,1105484,2695,1124,False,False,False
24,590558,3060,1132,False,False,False
24,774761,4579,313,False,False,True
43,716436,3324,1156,False,False,True
25,124065,208,122,False,False,True
25,223473,569,1097,True,False,True
24,321176,13213,431,False,False,False
24,143099,952,600,False,False,True
25,105497,1136,134,False,False,True
17,2029829,9322,764,False,False,True
24,973092,7009,1192,False,False,True
24,134238,435,124,False,False,True
26,106103,926,198,False,False,True
24,101298,1186,129,False,False,True
23,563623,14197,461,False,False,False
24,483133,2600,344,False,False,True
10,87096,1135,49,False,False,True
25,115579,2464,116,False,False,True
1,1470325,17047,1215,False,False,False
24,464958,2691,256,False,False,True
24,127052,728,62,False,False,True
22,290630,18029,887,False,False,True
28,809247,162027,1702,False,False,False
23,1110868,39924,2356,False,False,False
23,775120,35456,1305,False,False,False
25,64810,531,72,False,False,True
43,209200,800,113,False,False,True
25,273562,1415,455,False,False,True
25,96094,941,166,False,False,False
27,29279,852,325,False,False,True
25,289196,1131,483,False,False,False
24,237436,210,160,False,False,False
10,481135,7056,374,False,False,False
24,377685,5415,4499,False,False,False
17,400462,2602,288,False,False,True
25,156232,1819,323,False,False,False
24,82467,245,41,False,False,True
24,10663409,210254,8458,False,False,False
25,83419,658,86,False,False,True
24,175928,4581,273,False,False,True
25,150451,6470,663,False,False,False
23,613041,19858,2220,False,False,False
17,231198,2735,257,False,False,True
24,98340,80,265,False,False,True
25,212725,1733,309,False,False,False
25,71566,1180,60,False,False,True
